starting job
Sun Dec  7 19:54:41 2025       
+-----------------------------------------------------------------------------------------+
| NVIDIA-SMI 580.65.06              Driver Version: 580.65.06      CUDA Version: 13.0     |
+-----------------------------------------+------------------------+----------------------+
| GPU  Name                 Persistence-M | Bus-Id          Disp.A | Volatile Uncorr. ECC |
| Fan  Temp   Perf          Pwr:Usage/Cap |           Memory-Usage | GPU-Util  Compute M. |
|                                         |                        |               MIG M. |
|=========================================+========================+======================|
|   0  NVIDIA H100 80GB HBM3          On  |   00000000:4C:00.0 Off |                   On |
| N/A   27C    P0            119W /  700W |     411MiB /  81559MiB |     N/A      Default |
|                                         |                        |              Enabled |
+-----------------------------------------+------------------------+----------------------+

+-----------------------------------------------------------------------------------------+
| MIG devices:                                                                            |
+------------------+----------------------------------+-----------+-----------------------+
| GPU  GI  CI  MIG |              Shared Memory-Usage |        Vol|        Shared         |
|      ID  ID  Dev |                Shared BAR1-Usage | SM     Unc| CE ENC  DEC  OFA  JPG |
|                  |                                  |        ECC|                       |
|==================+==================================+===========+=======================|
|  0   10   0   0  |              15MiB /  9984MiB    | 16      0 |  1   0    1    0    1 |
|                  |               0MiB /  6185MiB    |           |                       |
+------------------+----------------------------------+-----------+-----------------------+

+-----------------------------------------------------------------------------------------+
| Processes:                                                                              |
|  GPU   GI   CI              PID   Type   Process name                        GPU Memory |
|        ID   ID                                                               Usage      |
|=========================================================================================|
|  No running processes found                                                             |
+-----------------------------------------------------------------------------------------+
Running seed 2
Gym has been unmaintained since 2022 and does not support NumPy 2.0 amongst other critical functionality.
Please upgrade to Gymnasium, the maintained drop-in replacement of Gym, or contact the authors of your software and request that they upgrade.
Users of this version of Gym should be able to simply replace 'import gym' with 'import gymnasium as gym' in the vast majority of cases.
See the migration guide at https://gymnasium.farama.org/introduction/migration_guide/ for additional information.
Seed 2 | Episode 0 | Reward -300.00 | Epsilon 0.9987
Seed 2 | Episode 29 | Reward -300.00 | Epsilon 0.7692
Seed 2 | Episode 30 | Reward -300.00 | Epsilon 0.7623
Seed 2 | Episode 31 | Reward -300.00 | Epsilon 0.7555
Seed 2 | Episode 32 | Reward -300.00 | Epsilon 0.7487
Seed 2 | Episode 33 | Reward -300.00 | Epsilon 0.7420
Seed 2 | Episode 34 | Reward -300.00 | Epsilon 0.7354
Seed 2 | Episode 35 | Reward -300.00 | Epsilon 0.7288
Seed 2 | Episode 36 | Reward -300.00 | Epsilon 0.7223
Seed 2 | Episode 37 | Reward -300.00 | Epsilon 0.7158
Seed 2 | Episode 38 | Reward -300.00 | Epsilon 0.7094
Seed 2 | Episode 39 | Reward -300.00 | Epsilon 0.7030
Seed 2 | Episode 40 | Reward -300.00 | Epsilon 0.6967
Seed 2 | Episode 41 | Reward -300.00 | Epsilon 0.6905
Seed 2 | Episode 42 | Reward -300.00 | Epsilon 0.6843
Seed 2 | Episode 43 | Reward -300.00 | Epsilon 0.6782
Seed 2 | Episode 44 | Reward -300.00 | Epsilon 0.6721
Seed 2 | Episode 45 | Reward -300.00 | Epsilon 0.6661
Seed 2 | Episode 46 | Reward -300.00 | Epsilon 0.6601
Seed 2 | Episode 47 | Reward -300.00 | Epsilon 0.6542
Seed 2 | Episode 48 | Reward -300.00 | Epsilon 0.6483
Seed 2 | Episode 49 | Reward -300.00 | Epsilon 0.6425
Seed 2 | Episode 50 | Reward -300.00 | Epsilon 0.6368
Seed 2 | Episode 51 | Reward -300.00 | Epsilon 0.6311
Seed 2 | Episode 52 | Reward -300.00 | Epsilon 0.6254
Seed 2 | Episode 53 | Reward -300.00 | Epsilon 0.6198
Seed 2 | Episode 54 | Reward -300.00 | Epsilon 0.6142
Seed 2 | Episode 55 | Reward -300.00 | Epsilon 0.6087
Seed 2 | Episode 56 | Reward -300.00 | Epsilon 0.6033
Seed 2 | Episode 57 | Reward -300.00 | Epsilon 0.5979
Seed 2 | Episode 58 | Reward -300.00 | Epsilon 0.5925
Seed 2 | Episode 59 | Reward -300.00 | Epsilon 0.5872
Seed 2 | Episode 60 | Reward -300.00 | Epsilon 0.5820
Seed 2 | Episode 61 | Reward -300.00 | Epsilon 0.5767
Seed 2 | Episode 62 | Reward -300.00 | Epsilon 0.5716
Seed 2 | Episode 63 | Reward -300.00 | Epsilon 0.5665
Seed 2 | Episode 64 | Reward -300.00 | Epsilon 0.5614
Seed 2 | Episode 65 | Reward -300.00 | Epsilon 0.5563
Seed 2 | Episode 66 | Reward -300.00 | Epsilon 0.5514
Seed 2 | Episode 67 | Reward -300.00 | Epsilon 0.5464
Seed 2 | Episode 68 | Reward -300.00 | Epsilon 0.5415
Seed 2 | Episode 69 | Reward -300.00 | Epsilon 0.5367
Seed 2 | Episode 70 | Reward -300.00 | Epsilon 0.5319
Seed 2 | Episode 71 | Reward -300.00 | Epsilon 0.5271
Seed 2 | Episode 72 | Reward -300.00 | Epsilon 0.5224
Seed 2 | Episode 73 | Reward -300.00 | Epsilon 0.5177
Seed 2 | Episode 74 | Reward -300.00 | Epsilon 0.5131
Seed 2 | Episode 75 | Reward -300.00 | Epsilon 0.5085
Seed 2 | Episode 76 | Reward -300.00 | Epsilon 0.5039
Seed 2 | Episode 77 | Reward -300.00 | Epsilon 0.4994
Seed 2 | Episode 78 | Reward -300.00 | Epsilon 0.4949
Seed 2 | Episode 79 | Reward -300.00 | Epsilon 0.4905
Seed 2 | Episode 80 | Reward -300.00 | Epsilon 0.4861
Seed 2 | Episode 81 | Reward -300.00 | Epsilon 0.4817
Seed 2 | Episode 82 | Reward -300.00 | Epsilon 0.4774
Seed 2 | Episode 83 | Reward -300.00 | Epsilon 0.4731
Seed 2 | Episode 84 | Reward -300.00 | Epsilon 0.4689
Seed 2 | Episode 85 | Reward -300.00 | Epsilon 0.4647
Seed 2 | Episode 86 | Reward -300.00 | Epsilon 0.4605
Seed 2 | Episode 87 | Reward -300.00 | Epsilon 0.4564
Seed 2 | Episode 88 | Reward -300.00 | Epsilon 0.4523
Seed 2 | Episode 89 | Reward -300.00 | Epsilon 0.4483
Seed 2 | Episode 90 | Reward -300.00 | Epsilon 0.4443
Seed 2 | Episode 91 | Reward -300.00 | Epsilon 0.4403
Seed 2 | Episode 92 | Reward -300.00 | Epsilon 0.4363
Seed 2 | Episode 93 | Reward -300.00 | Epsilon 0.4324
Seed 2 | Episode 94 | Reward -300.00 | Epsilon 0.4285
Seed 2 | Episode 95 | Reward -300.00 | Epsilon 0.4247
Seed 2 | Episode 96 | Reward -300.00 | Epsilon 0.4209
Seed 2 | Episode 97 | Reward -300.00 | Epsilon 0.4171
Seed 2 | Episode 98 | Reward -300.00 | Epsilon 0.4134
Seed 2 | Episode 99 | Reward -300.00 | Epsilon 0.4097
Seed 2 | Episode 100 | Reward -300.00 | Epsilon 0.4060
Seed 2 | Episode 101 | Reward -300.00 | Epsilon 0.4024
Seed 2 | Episode 102 | Reward -300.00 | Epsilon 0.3988
Seed 2 | Episode 103 | Reward -300.00 | Epsilon 0.3952
Seed 2 | Episode 104 | Reward -300.00 | Epsilon 0.3917
Seed 2 | Episode 105 | Reward -300.00 | Epsilon 0.3881
Seed 2 | Episode 106 | Reward -300.00 | Epsilon 0.3847
Seed 2 | Episode 107 | Reward -300.00 | Epsilon 0.3812
Seed 2 | Episode 108 | Reward -300.00 | Epsilon 0.3778
Seed 2 | Episode 109 | Reward -300.00 | Epsilon 0.3744
Seed 2 | Episode 110 | Reward -300.00 | Epsilon 0.3711
Seed 2 | Episode 111 | Reward -300.00 | Epsilon 0.3677
Seed 2 | Episode 112 | Reward -300.00 | Epsilon 0.3645
Seed 2 | Episode 113 | Reward -300.00 | Epsilon 0.3612
Seed 2 | Episode 114 | Reward -300.00 | Epsilon 0.3579
Seed 2 | Episode 115 | Reward -300.00 | Epsilon 0.3547
Seed 2 | Episode 116 | Reward -300.00 | Epsilon 0.3516
Seed 2 | Episode 117 | Reward -300.00 | Epsilon 0.3484
Seed 2 | Episode 118 | Reward -300.00 | Epsilon 0.3453
Seed 2 | Episode 119 | Reward -300.00 | Epsilon 0.3422
Seed 2 | Episode 120 | Reward -300.00 | Epsilon 0.3391
Seed 2 | Episode 121 | Reward -300.00 | Epsilon 0.3361
Seed 2 | Episode 122 | Reward -300.00 | Epsilon 0.3331
Seed 2 | Episode 123 | Reward -300.00 | Epsilon 0.3301
Seed 2 | Episode 124 | Reward -300.00 | Epsilon 0.3271
Seed 2 | Episode 125 | Reward -300.00 | Epsilon 0.3242
Seed 2 | Episode 126 | Reward -300.00 | Epsilon 0.3213
Seed 2 | Episode 127 | Reward -300.00 | Epsilon 0.3184
Seed 2 | Episode 128 | Reward 48.00 | Epsilon 0.3179
Seed 2 | Episode 129 | Reward -300.00 | Epsilon 0.3151
Seed 2 | Episode 130 | Reward -300.00 | Epsilon 0.3122
Seed 2 | Episode 131 | Reward -300.00 | Epsilon 0.3095
Seed 2 | Episode 132 | Reward -300.00 | Epsilon 0.3067
Seed 2 | Episode 133 | Reward -300.00 | Epsilon 0.3039
Seed 2 | Episode 134 | Reward -300.00 | Epsilon 0.3012
Seed 2 | Episode 135 | Reward -300.00 | Epsilon 0.2985
Seed 2 | Episode 136 | Reward -300.00 | Epsilon 0.2958
Seed 2 | Episode 137 | Reward -300.00 | Epsilon 0.2932
Seed 2 | Episode 138 | Reward -300.00 | Epsilon 0.2906
Seed 2 | Episode 139 | Reward -300.00 | Epsilon 0.2880
Seed 2 | Episode 140 | Reward -300.00 | Epsilon 0.2854
Seed 2 | Episode 141 | Reward -300.00 | Epsilon 0.2828
Seed 2 | Episode 142 | Reward -300.00 | Epsilon 0.2803
Seed 2 | Episode 143 | Reward -300.00 | Epsilon 0.2778
Seed 2 | Episode 144 | Reward -300.00 | Epsilon 0.2753
Seed 2 | Episode 145 | Reward -300.00 | Epsilon 0.2728
Seed 2 | Episode 146 | Reward -300.00 | Epsilon 0.2704
Seed 2 | Episode 147 | Reward -300.00 | Epsilon 0.2679
Seed 2 | Episode 148 | Reward -300.00 | Epsilon 0.2655
Seed 2 | Episode 149 | Reward -300.00 | Epsilon 0.2632
Seed 2 | Episode 150 | Reward -300.00 | Epsilon 0.2608
Seed 2 | Episode 151 | Reward -300.00 | Epsilon 0.2585
Seed 2 | Episode 152 | Reward -300.00 | Epsilon 0.2562
Seed 2 | Episode 153 | Reward -300.00 | Epsilon 0.2539
Seed 2 | Episode 154 | Reward -300.00 | Epsilon 0.2516
Seed 2 | Episode 155 | Reward -300.00 | Epsilon 0.2493
Seed 2 | Episode 156 | Reward -300.00 | Epsilon 0.2471
Seed 2 | Episode 157 | Reward -300.00 | Epsilon 0.2449
Seed 2 | Episode 158 | Reward -300.00 | Epsilon 0.2427
Seed 2 | Episode 159 | Reward -300.00 | Epsilon 0.2405
Seed 2 | Episode 160 | Reward -300.00 | Epsilon 0.2384
Seed 2 | Episode 161 | Reward -300.00 | Epsilon 0.2362
Seed 2 | Episode 162 | Reward -300.00 | Epsilon 0.2341
Seed 2 | Episode 163 | Reward -300.00 | Epsilon 0.2320
Seed 2 | Episode 164 | Reward -300.00 | Epsilon 0.2299
Seed 2 | Episode 165 | Reward -300.00 | Epsilon 0.2279
Seed 2 | Episode 166 | Reward -300.00 | Epsilon 0.2258
Seed 2 | Episode 167 | Reward -300.00 | Epsilon 0.2238
Seed 2 | Episode 168 | Reward -300.00 | Epsilon 0.2218
Seed 2 | Episode 169 | Reward -300.00 | Epsilon 0.2198
Seed 2 | Episode 170 | Reward -300.00 | Epsilon 0.2178
Seed 2 | Episode 171 | Reward -300.00 | Epsilon 0.2159
Seed 2 | Episode 172 | Reward -300.00 | Epsilon 0.2140
Seed 2 | Episode 173 | Reward -300.00 | Epsilon 0.2120
Seed 2 | Episode 174 | Reward -300.00 | Epsilon 0.2101
Seed 2 | Episode 175 | Reward -300.00 | Epsilon 0.2083
Seed 2 | Episode 176 | Reward -300.00 | Epsilon 0.2064
Seed 2 | Episode 177 | Reward -300.00 | Epsilon 0.2045
Seed 2 | Episode 178 | Reward -300.00 | Epsilon 0.2027
Seed 2 | Episode 179 | Reward -300.00 | Epsilon 0.2009
Seed 2 | Episode 180 | Reward -300.00 | Epsilon 0.1991
Seed 2 | Episode 181 | Reward -300.00 | Epsilon 0.1973
Seed 2 | Episode 182 | Reward -300.00 | Epsilon 0.1955
Seed 2 | Episode 183 | Reward -300.00 | Epsilon 0.1938
Seed 2 | Episode 184 | Reward -300.00 | Epsilon 0.1921
Seed 2 | Episode 185 | Reward -300.00 | Epsilon 0.1903
Seed 2 | Episode 186 | Reward -300.00 | Epsilon 0.1886
Seed 2 | Episode 187 | Reward -300.00 | Epsilon 0.1869
Seed 2 | Episode 188 | Reward -300.00 | Epsilon 0.1853
Seed 2 | Episode 189 | Reward -300.00 | Epsilon 0.1836
Seed 2 | Episode 190 | Reward -300.00 | Epsilon 0.1820
Seed 2 | Episode 191 | Reward -300.00 | Epsilon 0.1803
Seed 2 | Episode 192 | Reward -300.00 | Epsilon 0.1787
Seed 2 | Episode 193 | Reward -300.00 | Epsilon 0.1771
Seed 2 | Episode 194 | Reward -300.00 | Epsilon 0.1755
Seed 2 | Episode 195 | Reward -300.00 | Epsilon 0.1740
Seed 2 | Episode 196 | Reward -300.00 | Epsilon 0.1724
Seed 2 | Episode 197 | Reward -300.00 | Epsilon 0.1709
Seed 2 | Episode 198 | Reward -300.00 | Epsilon 0.1693
Seed 2 | Episode 199 | Reward -300.00 | Epsilon 0.1678
Seed 2 | Episode 200 | Reward -300.00 | Epsilon 0.1663
Seed 2 | Episode 201 | Reward -300.00 | Epsilon 0.1648
Seed 2 | Episode 202 | Reward -300.00 | Epsilon 0.1633
Seed 2 | Episode 203 | Reward -300.00 | Epsilon 0.1619
Seed 2 | Episode 204 | Reward -300.00 | Epsilon 0.1604
Seed 2 | Episode 205 | Reward -300.00 | Epsilon 0.1590
Seed 2 | Episode 206 | Reward -300.00 | Epsilon 0.1576
Seed 2 | Episode 207 | Reward 52.00 | Epsilon 0.1573
Seed 2 | Episode 208 | Reward -300.00 | Epsilon 0.1559
Seed 2 | Episode 209 | Reward -300.00 | Epsilon 0.1545
Seed 2 | Episode 210 | Reward -300.00 | Epsilon 0.1531
Seed 2 | Episode 211 | Reward -300.00 | Epsilon 0.1518
Seed 2 | Episode 212 | Reward -300.00 | Epsilon 0.1504
Seed 2 | Episode 213 | Reward -300.00 | Epsilon 0.1491
Seed 2 | Episode 214 | Reward -300.00 | Epsilon 0.1477
Seed 2 | Episode 215 | Reward -300.00 | Epsilon 0.1464
Seed 2 | Episode 216 | Reward -300.00 | Epsilon 0.1451
Seed 2 | Episode 217 | Reward -300.00 | Epsilon 0.1438
Seed 2 | Episode 218 | Reward -300.00 | Epsilon 0.1425
Seed 2 | Episode 219 | Reward -300.00 | Epsilon 0.1412
Seed 2 | Episode 220 | Reward -300.00 | Epsilon 0.1400
Seed 2 | Episode 221 | Reward -300.00 | Epsilon 0.1387
Seed 2 | Episode 222 | Reward -26.00 | Epsilon 0.1382
Seed 2 | Episode 223 | Reward -300.00 | Epsilon 0.1369
Seed 2 | Episode 224 | Reward -300.00 | Epsilon 0.1357
Seed 2 | Episode 225 | Reward -300.00 | Epsilon 0.1345
Seed 2 | Episode 226 | Reward -300.00 | Epsilon 0.1333
Seed 2 | Episode 227 | Reward -300.00 | Epsilon 0.1321
Seed 2 | Episode 228 | Reward -300.00 | Epsilon 0.1309
Seed 2 | Episode 229 | Reward -300.00 | Epsilon 0.1297
Seed 2 | Episode 230 | Reward -300.00 | Epsilon 0.1286
Seed 2 | Episode 231 | Reward -300.00 | Epsilon 0.1274
Seed 2 | Episode 232 | Reward -300.00 | Epsilon 0.1263
Seed 2 | Episode 233 | Reward -300.00 | Epsilon 0.1251
Seed 2 | Episode 234 | Reward -300.00 | Epsilon 0.1240
Seed 2 | Episode 235 | Reward -300.00 | Epsilon 0.1229
Seed 2 | Episode 236 | Reward -300.00 | Epsilon 0.1218
Seed 2 | Episode 237 | Reward -300.00 | Epsilon 0.1207
Seed 2 | Episode 238 | Reward -300.00 | Epsilon 0.1196
Seed 2 | Episode 239 | Reward -300.00 | Epsilon 0.1186
Seed 2 | Episode 240 | Reward -300.00 | Epsilon 0.1175
Seed 2 | Episode 241 | Reward -300.00 | Epsilon 0.1165
Seed 2 | Episode 242 | Reward -300.00 | Epsilon 0.1154
Seed 2 | Episode 243 | Reward -300.00 | Epsilon 0.1144
Seed 2 | Episode 244 | Reward -300.00 | Epsilon 0.1134
Seed 2 | Episode 245 | Reward -300.00 | Epsilon 0.1123
Seed 2 | Episode 246 | Reward -300.00 | Epsilon 0.1113
Seed 2 | Episode 247 | Reward -300.00 | Epsilon 0.1103
Seed 2 | Episode 248 | Reward -300.00 | Epsilon 0.1093
Seed 2 | Episode 249 | Reward -300.00 | Epsilon 0.1084
Seed 2 | Episode 250 | Reward -300.00 | Epsilon 0.1074
Seed 2 | Episode 251 | Reward -300.00 | Epsilon 0.1064
Seed 2 | Episode 252 | Reward -300.00 | Epsilon 0.1055
Seed 2 | Episode 253 | Reward -300.00 | Epsilon 0.1045
Seed 2 | Episode 254 | Reward -300.00 | Epsilon 0.1036
Seed 2 | Episode 255 | Reward -300.00 | Epsilon 0.1027
Seed 2 | Episode 256 | Reward 63.00 | Epsilon 0.1026
Seed 2 | Episode 257 | Reward -300.00 | Epsilon 0.1016
Seed 2 | Episode 258 | Reward -300.00 | Epsilon 0.1007
Seed 2 | Episode 259 | Reward -300.00 | Epsilon 0.0998
Seed 2 | Episode 260 | Reward -300.00 | Epsilon 0.0989
Seed 2 | Episode 261 | Reward 51.00 | Epsilon 0.0988
Seed 2 | Episode 262 | Reward -300.00 | Epsilon 0.0979
Seed 2 | Episode 263 | Reward -300.00 | Epsilon 0.0970
Seed 2 | Episode 264 | Reward -300.00 | Epsilon 0.0961
Seed 2 | Episode 265 | Reward -7.00 | Epsilon 0.0958
Seed 2 | Episode 266 | Reward -11.00 | Epsilon 0.0955
Seed 2 | Episode 267 | Reward -300.00 | Epsilon 0.0947
Seed 2 | Episode 268 | Reward -300.00 | Epsilon 0.0938
Seed 2 | Episode 269 | Reward -300.00 | Epsilon 0.0930
Seed 2 | Episode 270 | Reward -125.00 | Epsilon 0.0923
Seed 2 | Episode 271 | Reward -85.00 | Epsilon 0.0918
Seed 2 | Episode 272 | Reward -300.00 | Epsilon 0.0910
Seed 2 | Episode 273 | Reward -300.00 | Epsilon 0.0902
Seed 2 | Episode 274 | Reward -97.00 | Epsilon 0.0897
Seed 2 | Episode 275 | Reward 56.00 | Epsilon 0.0895
Seed 2 | Episode 276 | Reward -40.00 | Epsilon 0.0892
Seed 2 | Episode 277 | Reward 56.00 | Epsilon 0.0890
Seed 2 | Episode 278 | Reward 11.00 | Epsilon 0.0888
Seed 2 | Episode 279 | Reward -300.00 | Epsilon 0.0880
Seed 2 | Episode 280 | Reward 62.00 | Epsilon 0.0879
Seed 2 | Episode 281 | Reward 21.00 | Epsilon 0.0877
Seed 2 | Episode 282 | Reward 45.00 | Epsilon 0.0875
Seed 2 | Episode 283 | Reward -300.00 | Epsilon 0.0868
Seed 2 | Episode 284 | Reward 49.00 | Epsilon 0.0866
Seed 2 | Episode 285 | Reward 55.00 | Epsilon 0.0865
Seed 2 | Episode 286 | Reward -16.00 | Epsilon 0.0862
Seed 2 | Episode 287 | Reward -300.00 | Epsilon 0.0854
Seed 2 | Episode 288 | Reward -300.00 | Epsilon 0.0847
Seed 2 | Episode 289 | Reward -143.00 | Epsilon 0.0840
Seed 2 | Episode 290 | Reward -300.00 | Epsilon 0.0833
Seed 2 | Episode 291 | Reward -114.00 | Epsilon 0.0828
Seed 2 | Episode 292 | Reward -300.00 | Epsilon 0.0820
Seed 2 | Episode 293 | Reward -115.00 | Epsilon 0.0815
Seed 2 | Episode 294 | Reward 55.00 | Epsilon 0.0814
Seed 2 | Episode 295 | Reward 52.00 | Epsilon 0.0812
Seed 2 | Episode 296 | Reward -26.00 | Epsilon 0.0809
Seed 2 | Episode 297 | Reward 64.00 | Epsilon 0.0809
Seed 2 | Episode 298 | Reward 47.00 | Epsilon 0.0807
Seed 2 | Episode 299 | Reward -300.00 | Epsilon 0.0800
Seed 2 | Episode 300 | Reward 60.00 | Epsilon 0.0799
Seed 2 | Episode 301 | Reward -20.00 | Epsilon 0.0796
Seed 2 | Episode 302 | Reward 5.00 | Epsilon 0.0794
Seed 2 | Episode 303 | Reward 30.00 | Epsilon 0.0792
Seed 2 | Episode 304 | Reward 59.00 | Epsilon 0.0791
Seed 2 | Episode 305 | Reward 46.00 | Epsilon 0.0790
Seed 2 | Episode 306 | Reward -4.00 | Epsilon 0.0787
Seed 2 | Episode 307 | Reward -300.00 | Epsilon 0.0780
Seed 2 | Episode 308 | Reward -110.00 | Epsilon 0.0775
Seed 2 | Episode 309 | Reward -64.00 | Epsilon 0.0772
Seed 2 | Episode 310 | Reward 51.00 | Epsilon 0.0770
Seed 2 | Episode 311 | Reward 39.00 | Epsilon 0.0769
Seed 2 | Episode 312 | Reward -84.00 | Epsilon 0.0765
Seed 2 | Episode 313 | Reward -63.00 | Epsilon 0.0761
Seed 2 | Episode 314 | Reward 60.00 | Epsilon 0.0760
Seed 2 | Episode 315 | Reward 42.00 | Epsilon 0.0759
Seed 2 | Episode 316 | Reward 58.00 | Epsilon 0.0758
Seed 2 | Episode 317 | Reward -300.00 | Epsilon 0.0751
Seed 2 | Episode 318 | Reward 47.00 | Epsilon 0.0750
Seed 2 | Episode 319 | Reward 40.00 | Epsilon 0.0748
Seed 2 | Episode 320 | Reward 6.00 | Epsilon 0.0746
Seed 2 | Episode 321 | Reward 24.00 | Epsilon 0.0744
Seed 2 | Episode 322 | Reward -77.00 | Epsilon 0.0740
Seed 2 | Episode 323 | Reward -117.00 | Epsilon 0.0736
Seed 2 | Episode 324 | Reward 45.00 | Epsilon 0.0734
Seed 2 | Episode 325 | Reward 58.00 | Epsilon 0.0733
Seed 2 | Episode 326 | Reward 60.00 | Epsilon 0.0733
Seed 2 | Episode 327 | Reward -300.00 | Epsilon 0.0726
Seed 2 | Episode 328 | Reward 65.00 | Epsilon 0.0725
Seed 2 | Episode 329 | Reward -3.00 | Epsilon 0.0723
Seed 2 | Episode 330 | Reward 50.00 | Epsilon 0.0722
Seed 2 | Episode 331 | Reward -126.00 | Epsilon 0.0717
Seed 2 | Episode 332 | Reward -77.00 | Epsilon 0.0713
Seed 2 | Episode 333 | Reward 48.00 | Epsilon 0.0712
Seed 2 | Episode 334 | Reward -300.00 | Epsilon 0.0706
Seed 2 | Episode 335 | Reward -300.00 | Epsilon 0.0699
Seed 2 | Episode 336 | Reward 32.00 | Epsilon 0.0698
Seed 2 | Episode 337 | Reward 64.00 | Epsilon 0.0697
Seed 2 | Episode 338 | Reward 42.00 | Epsilon 0.0696
Seed 2 | Episode 339 | Reward 54.00 | Epsilon 0.0695
Seed 2 | Episode 340 | Reward 59.00 | Epsilon 0.0694
Seed 2 | Episode 341 | Reward 54.00 | Epsilon 0.0693
Seed 2 | Episode 342 | Reward 53.00 | Epsilon 0.0692
Seed 2 | Episode 343 | Reward -41.00 | Epsilon 0.0689
Seed 2 | Episode 344 | Reward 58.00 | Epsilon 0.0688
Seed 2 | Episode 345 | Reward 48.00 | Epsilon 0.0687
Seed 2 | Episode 346 | Reward 54.00 | Epsilon 0.0686
Seed 2 | Episode 347 | Reward 14.00 | Epsilon 0.0684
Seed 2 | Episode 348 | Reward 3.00 | Epsilon 0.0682
Seed 2 | Episode 349 | Reward 60.00 | Epsilon 0.0681
Seed 2 | Episode 350 | Reward -151.00 | Epsilon 0.0676
Seed 2 | Episode 351 | Reward 30.00 | Epsilon 0.0675
Seed 2 | Episode 352 | Reward 48.00 | Epsilon 0.0674
Seed 2 | Episode 353 | Reward -3.00 | Epsilon 0.0672
Seed 2 | Episode 354 | Reward 49.00 | Epsilon 0.0671
Seed 2 | Episode 355 | Reward 58.00 | Epsilon 0.0670
